Date_Str,Close,Volume,Next_Close,Actual_Diff,Actual_Label
2017-09-13,19865.8203125,84500000,19807.439453125,-58.380859375,0
2017-09-14,19807.439453125,93700000,19909.5,102.060546875,1
2017-09-15,19909.5,111900000,20299.380859375,389.880859375,1
2017-09-19,20299.380859375,120900000,20310.4609375,11.080078125,1
2017-09-20,20310.4609375,100400000,20347.48046875,37.01953125,1
2017-09-21,20347.48046875,115900000,20296.44921875,-51.03125,0
2017-09-22,20296.44921875,95400000,20397.580078125,101.130859375,1
2017-09-25,20397.580078125,82800000,20330.189453125,-67.390625,0
2017-09-26,20330.189453125,95000000,20267.05078125,-63.138671875,0
2017-09-27,20267.05078125,63600000,20363.109375,96.05859375,1
2017-09-28,20363.109375,84000000,20356.279296875,-6.830078125,0
2017-09-29,20356.279296875,85100000,20400.779296875,44.5,1
2017-10-02,20400.779296875,67600000,20614.0703125,213.291015625,1
2017-10-03,20614.0703125,72800000,20626.66015625,12.58984375,1
2017-10-04,20626.66015625,73500000,20628.560546875,1.900390625,1
2017-10-05,20628.560546875,57300000,20690.7109375,62.150390625,1
2017-10-06,20690.7109375,75900000,20823.509765625,132.798828125,1
2017-10-10,20823.509765625,78300000,20881.26953125,57.759765625,1
2017-10-11,20881.26953125,80200000,20954.720703125,73.451171875,1
2017-10-12,20954.720703125,80400000,21155.1796875,200.458984375,1
2017-10-13,21155.1796875,110500000,21255.560546875,100.380859375,1
2017-10-16,21255.560546875,102300000,21336.119140625,80.55859375,1
2017-10-17,21336.119140625,92400000,21363.05078125,26.931640625,1
2017-10-18,21363.05078125,72700000,21448.51953125,85.46875,1
2017-10-19,21448.51953125,84600000,21457.640625,9.12109375,1
2017-10-20,21457.640625,85700000,21696.650390625,239.009765625,1
2017-10-23,21696.650390625,87400000,21805.169921875,108.51953125,1
2017-10-24,21805.169921875,88200000,21707.619140625,-97.55078125,0
2017-10-25,21707.619140625,122000000,21739.779296875,32.16015625,1
2017-10-26,21739.779296875,82600000,22008.44921875,268.669921875,1
2017-10-27,22008.44921875,120400000,22011.669921875,3.220703125,1
2017-10-30,22011.669921875,135600000,22011.609375,-0.060546875,0
2017-10-31,22011.609375,102400000,22420.080078125,408.470703125,1
2017-11-01,22420.080078125,112600000,22539.119140625,119.0390625,1
2017-11-02,22539.119140625,105700000,22548.349609375,9.23046875,1
2017-11-06,22548.349609375,111900000,22937.599609375,389.25,1
2017-11-07,22937.599609375,107800000,22913.8203125,-23.779296875,0
2017-11-08,22913.8203125,100200000,22868.7109375,-45.109375,0
2017-11-09,22868.7109375,160400000,22681.419921875,-187.291015625,0
2017-11-10,22681.419921875,106600000,22380.990234375,-300.4296875,0
2017-11-13,22380.990234375,80700000,22380.009765625,-0.98046875,0
2017-11-14,22380.009765625,95900000,22028.3203125,-351.689453125,0
2017-11-15,22028.3203125,120600000,22351.119140625,322.798828125,1
2017-11-16,22351.119140625,96600000,22396.80078125,45.681640625,1
2017-11-17,22396.80078125,113700000,22261.759765625,-135.041015625,0
2017-11-20,22261.759765625,71700000,22416.48046875,154.720703125,1
2017-11-21,22416.48046875,76100000,22523.150390625,106.669921875,1
2017-11-22,22523.150390625,81100000,22550.849609375,27.69921875,1
2017-11-24,22550.849609375,64800000,22495.990234375,-54.859375,0
2017-11-27,22495.990234375,66600000,22486.240234375,-9.75,0
2017-11-28,22486.240234375,76800000,22597.19921875,110.958984375,1
2017-11-29,22597.19921875,90700000,22724.9609375,127.76171875,1
2017-11-30,22724.9609375,140700000,22819.029296875,94.068359375,1
2017-12-01,22819.029296875,89700000,22707.16015625,-111.869140625,0
2017-12-04,22707.16015625,68900000,22622.380859375,-84.779296875,0
2017-12-05,22622.380859375,75900000,22177.0390625,-445.341796875,0
2017-12-06,22177.0390625,97300000,22498.029296875,320.990234375,1
2017-12-07,22498.029296875,79500000,22811.080078125,313.05078125,1
2017-12-08,22811.080078125,106900000,22938.73046875,127.650390625,1
2017-12-11,22938.73046875,69500000,22866.169921875,-72.560546875,0
2017-12-12,22866.169921875,86100000,22758.0703125,-108.099609375,0
2017-12-13,22758.0703125,91400000,22694.44921875,-63.62109375,0
2017-12-14,22694.44921875,85100000,22553.220703125,-141.228515625,0
2017-12-15,22553.220703125,99400000,22901.76953125,348.548828125,1
2017-12-18,22901.76953125,85200000,22868.0,-33.76953125,0
2017-12-19,22868.0,70500000,22891.720703125,23.720703125,1
2017-12-20,22891.720703125,92400000,22866.099609375,-25.62109375,0
2017-12-21,22866.099609375,73000000,22902.759765625,36.66015625,1
2017-12-22,22902.759765625,77800000,22939.1796875,36.419921875,1
2017-12-25,22939.1796875,0,22892.689453125,-46.490234375,0
2017-12-26,22892.689453125,46400000,22911.2109375,18.521484375,1
2017-12-27,22911.2109375,47200000,22783.98046875,-127.23046875,0
2017-12-28,22783.98046875,50300000,22764.939453125,-19.041015625,0
2017-12-29,22764.939453125,46500000,23506.330078125,741.390625,1
2018-01-04,23506.330078125,102200000,23714.529296875,208.19921875,1
2018-01-05,23714.529296875,101900000,23849.990234375,135.4609375,1
2018-01-09,23849.990234375,94100000,23788.19921875,-61.791015625,0
2018-01-10,23788.19921875,88800000,23710.4296875,-77.76953125,0
2018-01-11,23710.4296875,83700000,23653.8203125,-56.609375,0
2018-01-12,23653.8203125,93700000,23714.880859375,61.060546875,1
2018-01-15,23714.880859375,75400000,23951.810546875,236.9296875,1
2018-01-16,23951.810546875,68500000,23868.33984375,-83.470703125,0
2018-01-17,23868.33984375,82200000,23763.369140625,-104.970703125,0
2018-01-18,23763.369140625,99400000,23808.060546875,44.69140625,1
2018-01-19,23808.060546875,71800000,23816.330078125,8.26953125,1
2018-01-22,23816.330078125,65200000,24124.150390625,307.8203125,1
2018-01-23,24124.150390625,73400000,23940.779296875,-183.37109375,0
2018-01-24,23940.779296875,79900000,23669.490234375,-271.2890625,0
2018-01-25,23669.490234375,81500000,23631.880859375,-37.609375,0
2018-01-26,23631.880859375,87200000,23629.33984375,-2.541015625,0
2018-01-29,23629.33984375,68800000,23291.970703125,-337.369140625,0
2018-01-30,23291.970703125,88800000,23098.2890625,-193.681640625,0
2018-01-31,23098.2890625,99800000,23486.109375,387.8203125,1
2018-02-01,23486.109375,101800000,23274.529296875,-211.580078125,0
2018-02-02,23274.529296875,98600000,22682.080078125,-592.44921875,0
2018-02-05,22682.080078125,107600000,21610.240234375,-1071.83984375,0
2018-02-06,21610.240234375,190100000,21645.369140625,35.12890625,1
2018-02-07,21645.369140625,143500000,21890.859375,245.490234375,1
2018-02-08,21890.859375,104700000,21382.619140625,-508.240234375,0
2018-02-09,21382.619140625,127600000,21244.6796875,-137.939453125,0
2018-02-13,21244.6796875,114700000,21154.169921875,-90.509765625,0
2018-02-14,21154.169921875,103900000,21464.98046875,310.810546875,1
2018-02-15,21464.98046875,86400000,21720.25,255.26953125,1
2018-02-16,21720.25,77800000,22149.2109375,428.9609375,1
2018-02-19,22149.2109375,68500000,21925.099609375,-224.111328125,0
2018-02-20,21925.099609375,67500000,21970.810546875,45.7109375,1
2018-02-21,21970.810546875,77900000,21736.439453125,-234.37109375,0
2018-02-22,21736.439453125,77300000,21892.779296875,156.33984375,1
2018-02-23,21892.779296875,64600000,22153.630859375,260.8515625,1
2018-02-26,22153.630859375,64600000,22389.859375,236.228515625,1
2018-02-27,22389.859375,74300000,22068.240234375,-321.619140625,0
2018-02-28,22068.240234375,88800000,21724.470703125,-343.76953125,0
2018-03-01,21724.470703125,90300000,21181.640625,-542.830078125,0
2018-03-02,21181.640625,97100000,21042.08984375,-139.55078125,0
2018-03-05,21042.08984375,87200000,21417.759765625,375.669921875,1
2018-03-06,21417.759765625,76400000,21252.720703125,-165.0390625,0
2018-03-07,21252.720703125,87000000,21368.0703125,115.349609375,1
2018-03-08,21368.0703125,72100000,21469.19921875,101.12890625,1
2018-03-09,21469.19921875,110500000,21824.029296875,354.830078125,1
2018-03-12,21824.029296875,70600000,21968.099609375,144.0703125,1
2018-03-13,21968.099609375,68100000,21777.2890625,-190.810546875,0
2018-03-14,21777.2890625,65000000,21803.94921875,26.66015625,1
2018-03-15,21803.94921875,65300000,21676.509765625,-127.439453125,0
2018-03-16,21676.509765625,75700000,21480.900390625,-195.609375,0
2018-03-19,21480.900390625,67300000,21380.970703125,-99.9296875,0
2018-03-20,21380.970703125,66500000,21591.990234375,211.01953125,1
2018-03-22,21591.990234375,82600000,20617.859375,-974.130859375,0
2018-03-23,20617.859375,121000000,20766.099609375,148.240234375,1
2018-03-26,20766.099609375,97500000,21317.3203125,551.220703125,1
2018-03-27,21317.3203125,101900000,21031.310546875,-286.009765625,0
2018-03-28,21031.310546875,88100000,21159.080078125,127.76953125,1
2018-03-29,21159.080078125,78900000,21454.30078125,295.220703125,1
2018-03-30,21454.30078125,63600000,21388.580078125,-65.720703125,0
2018-04-02,21388.580078125,47500000,21292.2890625,-96.291015625,0
2018-04-03,21292.2890625,63800000,21319.55078125,27.26171875,1
2018-04-04,21319.55078125,75600000,21645.419921875,325.869140625,1
2018-04-05,21645.419921875,80700000,21567.51953125,-77.900390625,0
2018-04-06,21567.51953125,74400000,21678.259765625,110.740234375,1
2018-04-09,21678.259765625,62100000,21794.3203125,116.060546875,1
2018-04-10,21794.3203125,74700000,21687.099609375,-107.220703125,0
2018-04-11,21687.099609375,69500000,21660.279296875,-26.8203125,0
2018-04-12,21660.279296875,58400000,21778.740234375,118.4609375,1
2018-04-13,21778.740234375,73100000,21835.529296875,56.7890625,1
2018-04-16,21835.529296875,53400000,21847.58984375,12.060546875,1
2018-04-17,21847.58984375,57400000,22158.19921875,310.609375,1
2018-04-18,22158.19921875,70400000,22191.1796875,32.98046875,1
2018-04-19,22191.1796875,79700000,22162.240234375,-28.939453125,0
2018-04-20,22162.240234375,69600000,22088.0390625,-74.201171875,0
2018-04-23,22088.0390625,64000000,22278.119140625,190.080078125,1
2018-04-24,22278.119140625,76500000,22215.3203125,-62.798828125,0
2018-04-25,22215.3203125,73300000,22319.609375,104.2890625,1
2018-04-26,22319.609375,72800000,22467.869140625,148.259765625,1
2018-04-27,22467.869140625,89100000,22508.029296875,40.16015625,1
2018-05-01,22508.029296875,89900000,22472.779296875,-35.25,0
2018-05-02,22472.779296875,70700000,22467.16015625,-5.619140625,0
2018-05-07,22467.16015625,69000000,22508.689453125,41.529296875,1
2018-05-08,22508.689453125,77000000,22408.880859375,-99.80859375,0
2018-05-09,22408.880859375,86000000,22497.1796875,88.298828125,1
2018-05-10,22497.1796875,73300000,22758.48046875,261.30078125,1
2018-05-11,22758.48046875,80200000,22865.859375,107.37890625,1
2018-05-14,22865.859375,68900000,22818.01953125,-47.83984375,0
2018-05-15,22818.01953125,86400000,22717.23046875,-100.7890625,0
2018-05-16,22717.23046875,80200000,22838.369140625,121.138671875,1
2018-05-17,22838.369140625,75600000,22930.359375,91.990234375,1
2018-05-18,22930.359375,65300000,23002.369140625,72.009765625,1
2018-05-21,23002.369140625,59100000,22960.33984375,-42.029296875,0
2018-05-22,22960.33984375,59400000,22689.740234375,-270.599609375,0
2018-05-23,22689.740234375,75000000,22437.009765625,-252.73046875,0
2018-05-24,22437.009765625,85600000,22450.7890625,13.779296875,1
2018-05-25,22450.7890625,70400000,22481.08984375,30.30078125,1
2018-05-28,22481.08984375,52900000,22358.4296875,-122.66015625,0
2018-05-29,22358.4296875,59800000,22018.51953125,-339.91015625,0
2018-05-30,22018.51953125,90500000,22201.8203125,183.30078125,1
2018-05-31,22201.8203125,132400000,22171.349609375,-30.470703125,0
2018-06-01,22171.349609375,82500000,22475.939453125,304.58984375,1
2018-06-04,22475.939453125,71900000,22539.5390625,63.599609375,1
2018-06-05,22539.5390625,65800000,22625.73046875,86.19140625,1
2018-06-06,22625.73046875,67900000,22823.259765625,197.529296875,1
2018-06-07,22823.259765625,72200000,22694.5,-128.759765625,0
2018-06-08,22694.5,85200000,22804.0390625,109.5390625,1
2018-06-11,22804.0390625,55700000,22878.349609375,74.310546875,1
2018-06-12,22878.349609375,63900000,22966.380859375,88.03125,1
2018-06-13,22966.380859375,57000000,22738.609375,-227.771484375,0
2018-06-14,22738.609375,72100000,22851.75,113.140625,1
2018-06-15,22851.75,88500000,22680.330078125,-171.419921875,0
2018-06-18,22680.330078125,65000000,22278.48046875,-401.849609375,0
2018-06-19,22278.48046875,79400000,22555.4296875,276.94921875,1
2018-06-20,22555.4296875,88900000,22693.0390625,137.609375,1
2018-06-21,22693.0390625,76000000,22516.830078125,-176.208984375,0
2018-06-22,22516.830078125,85900000,22338.150390625,-178.6796875,0
2018-06-25,22338.150390625,60600000,22342.0,3.849609375,1
2018-06-26,22342.0,71300000,22271.76953125,-70.23046875,0
2018-06-27,22271.76953125,65800000,22270.390625,-1.37890625,0
2018-06-28,22270.390625,70000000,22304.509765625,34.119140625,1
2018-06-29,22304.509765625,67900000,21811.9296875,-492.580078125,0
2018-07-02,21811.9296875,67100000,21785.5390625,-26.390625,0
2018-07-03,21785.5390625,76500000,21717.0390625,-68.5,0
2018-07-04,21717.0390625,62200000,21546.990234375,-170.048828125,0
2018-07-05,21546.990234375,66700000,21788.140625,241.150390625,1
2018-07-06,21788.140625,71600000,22052.1796875,264.0390625,1
2018-07-09,22052.1796875,61200000,22196.890625,144.7109375,1
2018-07-10,22196.890625,90700000,21932.2109375,-264.6796875,0
2018-07-11,21932.2109375,74900000,22187.9609375,255.75,1
2018-07-12,22187.9609375,64400000,22597.349609375,409.388671875,1
2018-07-13,22597.349609375,72600000,22597.349609375,0.0,0
2018-07-16,22597.349609375,0,22697.359375,100.009765625,1
2018-07-17,22697.359375,75800000,22794.189453125,96.830078125,1
2018-07-18,22794.189453125,56500000,22764.6796875,-29.509765625,0
2018-07-19,22764.6796875,62400000,22697.880859375,-66.798828125,0
2018-07-20,22697.880859375,69700000,22396.990234375,-300.890625,0
2018-07-23,22396.990234375,88000000,22510.48046875,113.490234375,1
2018-07-24,22510.48046875,70400000,22614.25,103.76953125,1
2018-07-25,22614.25,58700000,22586.869140625,-27.380859375,0
2018-07-26,22586.869140625,69600000,22712.75,125.880859375,1
2018-07-27,22712.75,73200000,22544.83984375,-167.91015625,0
2018-07-30,22544.83984375,76200000,22553.720703125,8.880859375,1
2018-07-31,22553.720703125,115400000,22746.69921875,192.978515625,1
2018-08-01,22746.69921875,100800000,22512.529296875,-234.169921875,0
2018-08-02,22512.529296875,94500000,22525.1796875,12.650390625,1
2018-08-03,22525.1796875,71700000,22507.3203125,-17.859375,0
2018-08-06,22507.3203125,67000000,22662.740234375,155.419921875,1
2018-08-07,22662.740234375,69400000,22644.310546875,-18.4296875,0
2018-08-08,22644.310546875,72800000,22598.390625,-45.919921875,0
2018-08-09,22598.390625,61800000,22298.080078125,-300.310546875,0
2018-08-10,22298.080078125,73900000,21857.4296875,-440.650390625,0
2018-08-13,21857.4296875,77800000,22356.080078125,498.650390625,1
2018-08-14,22356.080078125,59700000,22204.220703125,-151.859375,0
2018-08-15,22204.220703125,61200000,22192.0390625,-12.181640625,0
2018-08-16,22192.0390625,77900000,22270.380859375,78.341796875,1
2018-08-17,22270.380859375,56100000,22199.0,-71.380859375,0
2018-08-20,22199.0,46800000,22219.73046875,20.73046875,1
2018-08-21,22219.73046875,54500000,22362.55078125,142.8203125,1
2018-08-22,22362.55078125,57100000,22410.8203125,48.26953125,1
2018-08-23,22410.8203125,50100000,22601.76953125,190.94921875,1
2018-08-24,22601.76953125,50400000,22799.640625,197.87109375,1
2018-08-27,22799.640625,50200000,22813.470703125,13.830078125,1
2018-08-28,22813.470703125,60700000,22848.220703125,34.75,1
2018-08-29,22848.220703125,58800000,22869.5,21.279296875,1
2018-08-30,22869.5,73900000,22865.150390625,-4.349609375,0
2018-08-31,22865.150390625,68100000,22707.380859375,-157.76953125,0
2018-09-03,22707.380859375,49900000,22696.900390625,-10.48046875,0
2018-09-04,22696.900390625,52300000,22580.830078125,-116.0703125,0
2018-09-05,22580.830078125,65400000,22487.939453125,-92.890625,0
2018-09-06,22487.939453125,62200000,22307.060546875,-180.87890625,0
2018-09-07,22307.060546875,69800000,22373.08984375,66.029296875,1
2018-09-10,22373.08984375,55700000,22664.689453125,291.599609375,1
2018-09-11,22664.689453125,76500000,22604.609375,-60.080078125,0
2018-09-12,22604.609375,79800000,22821.3203125,216.7109375,1
2018-09-13,22821.3203125,75000000,23094.669921875,273.349609375,1
2018-09-14,23094.669921875,102700000,23420.5390625,325.869140625,1
2018-09-18,23420.5390625,90600000,23672.51953125,251.98046875,1
2018-09-19,23672.51953125,93600000,23674.9296875,2.41015625,1
2018-09-20,23674.9296875,101600000,23869.9296875,195.0,1
2018-09-21,23869.9296875,120600000,23940.259765625,70.330078125,1
2018-09-25,23940.259765625,100800000,24033.7890625,93.529296875,1
2018-09-26,24033.7890625,84200000,23796.740234375,-237.048828125,0
2018-09-27,23796.740234375,76200000,24120.0390625,323.298828125,1
2018-09-28,24120.0390625,90700000,24245.759765625,125.720703125,1
2018-10-01,24245.759765625,65000000,24270.619140625,24.859375,1
2018-10-02,24270.619140625,80500000,24110.9609375,-159.658203125,0
2018-10-03,24110.9609375,71300000,23975.619140625,-135.341796875,0
2018-10-04,23975.619140625,89400000,23783.720703125,-191.8984375,0
2018-10-05,23783.720703125,84600000,23469.390625,-314.330078125,0
2018-10-09,23469.390625,86500000,23506.0390625,36.6484375,1
2018-10-10,23506.0390625,70600000,22590.859375,-915.1796875,0
2018-10-11,22590.859375,115300000,22694.66015625,103.80078125,1
2018-10-12,22694.66015625,99500000,22271.30078125,-423.359375,0
2018-10-15,22271.30078125,79900000,22549.240234375,277.939453125,1
2018-10-16,22549.240234375,70100000,22841.119140625,291.87890625,1
2018-10-17,22841.119140625,72100000,22658.16015625,-182.958984375,0
2018-10-18,22658.16015625,64300000,22532.080078125,-126.080078125,0
2018-10-19,22532.080078125,67400000,22614.8203125,82.740234375,1
2018-10-22,22614.8203125,63000000,22010.779296875,-604.041015625,0
2018-10-23,22010.779296875,80200000,22091.1796875,80.400390625,1
2018-10-24,22091.1796875,83900000,21268.73046875,-822.44921875,0
2018-10-25,21268.73046875,93600000,21184.599609375,-84.130859375,0
2018-10-26,21184.599609375,92900000,21149.80078125,-34.798828125,0
2018-10-29,21149.80078125,70800000,21457.2890625,307.48828125,1
2018-10-30,21457.2890625,116900000,21920.4609375,463.171875,1
2018-10-31,21920.4609375,105000000,21687.650390625,-232.810546875,0
2018-11-01,21687.650390625,101900000,22243.66015625,556.009765625,1
2018-11-02,22243.66015625,101900000,21898.990234375,-344.669921875,0
2018-11-05,21898.990234375,78700000,22147.75,248.759765625,1
2018-11-06,22147.75,0,22085.80078125,-61.94921875,0
2018-11-07,22085.80078125,96300000,22486.919921875,401.119140625,1
2018-11-08,22486.919921875,81900000,22250.25,-236.669921875,0
2018-11-09,22250.25,78100000,22269.880859375,19.630859375,1
2018-11-12,22269.880859375,59300000,21810.51953125,-459.361328125,0
2018-11-13,21810.51953125,85700000,21846.48046875,35.9609375,1
2018-11-14,21846.48046875,75200000,21803.619140625,-42.861328125,0
2018-11-15,21803.619140625,0,21680.33984375,-123.279296875,0
2018-11-16,21680.33984375,74900000,21821.16015625,140.8203125,1
2018-11-19,21821.16015625,72100000,21583.119140625,-238.041015625,0
2018-11-20,21583.119140625,82500000,21507.5390625,-75.580078125,0
2018-11-21,21507.5390625,77300000,21646.55078125,139.01171875,1
2018-11-22,21646.55078125,65900000,21812.0,165.44921875,1
2018-11-26,21812.0,78000000,21952.400390625,140.400390625,1
2018-11-27,21952.400390625,74000000,22177.01953125,224.619140625,1
2018-11-28,22177.01953125,77600000,22262.599609375,85.580078125,1
2018-11-29,22262.599609375,69300000,22351.060546875,88.4609375,1
2018-11-30,22351.060546875,104100000,22574.759765625,223.69921875,1
2018-12-03,22574.759765625,70500000,22036.05078125,-538.708984375,0
2018-12-04,22036.05078125,89600000,21919.330078125,-116.720703125,0
2018-12-05,21919.330078125,83700000,21501.619140625,-417.7109375,0
2018-12-06,21501.619140625,87600000,21678.6796875,177.060546875,1
2018-12-07,21678.6796875,78100000,21219.5,-459.1796875,0
2018-12-10,21219.5,79000000,21148.01953125,-71.48046875,0
2018-12-11,21148.01953125,87500000,21602.75,454.73046875,1
2018-12-12,21602.75,89600000,21816.189453125,213.439453125,1
2018-12-13,21816.189453125,79200000,21374.830078125,-441.359375,0
2018-12-14,21374.830078125,102800000,21506.880859375,132.05078125,1
2018-12-17,21506.880859375,63400000,21115.44921875,-391.431640625,0
2018-12-18,21115.44921875,80500000,20987.919921875,-127.529296875,0
2018-12-19,20987.919921875,81300000,20392.580078125,-595.33984375,0
2018-12-20,20392.580078125,96300000,20166.189453125,-226.390625,0
2018-12-21,20166.189453125,116600000,19155.740234375,-1010.44921875,0
2018-12-25,19155.740234375,0,19327.060546875,171.3203125,1
2018-12-26,19327.060546875,79900000,20077.619140625,750.55859375,1
2018-12-27,20077.619140625,93000000,20014.76953125,-62.849609375,0
2018-12-28,20014.76953125,70600000,19561.9609375,-452.80859375,0
2019-01-04,19561.9609375,91600000,20038.970703125,477.009765625,1
2019-01-07,20038.970703125,81500000,20204.0390625,165.068359375,1
2019-01-08,20204.0390625,86400000,20427.060546875,223.021484375,1
2019-01-09,20427.060546875,72800000,20163.80078125,-263.259765625,0
2019-01-10,20163.80078125,73700000,20359.69921875,195.8984375,1
2019-01-11,20359.69921875,77700000,20555.2890625,195.58984375,1
2019-01-15,20555.2890625,78300000,20442.75,-112.5390625,0
2019-01-16,20442.75,69500000,20402.26953125,-40.48046875,0
2019-01-17,20402.26953125,63600000,20666.0703125,263.80078125,1
2019-01-18,20666.0703125,64700000,20719.330078125,53.259765625,1
2019-01-21,20719.330078125,61200000,20622.91015625,-96.419921875,0
2019-01-22,20622.91015625,57100000,20593.720703125,-29.189453125,0
2019-01-23,20593.720703125,0,20574.630859375,-19.08984375,0
2019-01-24,20574.630859375,61400000,20773.560546875,198.9296875,1
2019-01-25,20773.560546875,68400000,20649.0,-124.560546875,0
2019-01-28,20649.0,56800000,20664.640625,15.640625,1
2019-01-29,20664.640625,63100000,20556.5390625,-108.1015625,0
2019-01-30,20556.5390625,72100000,20773.490234375,216.951171875,1
2019-01-31,20773.490234375,75700000,20788.390625,14.900390625,1
2019-02-01,20788.390625,82200000,20883.76953125,95.37890625,1
2019-02-04,20883.76953125,66600000,20844.44921875,-39.3203125,0
2019-02-05,20844.44921875,65500000,20874.060546875,29.611328125,1
2019-02-06,20874.060546875,68900000,20751.279296875,-122.78125,0
2019-02-07,20751.279296875,70600000,20333.169921875,-418.109375,0
2019-02-08,20333.169921875,86200000,20864.2109375,531.041015625,1
2019-02-12,20864.2109375,84100000,21144.48046875,280.26953125,1
2019-02-13,21144.48046875,78600000,21139.7109375,-4.76953125,0
2019-02-14,21139.7109375,64500000,20900.630859375,-239.080078125,0
2019-02-15,20900.630859375,65600000,21281.849609375,381.21875,1
2019-02-18,21281.849609375,61800000,21302.650390625,20.80078125,1
2019-02-19,21302.650390625,53600000,21431.490234375,128.83984375,1
2019-02-20,21431.490234375,59700000,21464.23046875,32.740234375,1
2019-02-21,21464.23046875,68400000,21425.509765625,-38.720703125,0
2019-02-22,21425.509765625,52400000,21528.23046875,102.720703125,1
2019-02-25,21528.23046875,51800000,21449.390625,-78.83984375,0
2019-02-26,21449.390625,56400000,21556.509765625,107.119140625,1
2019-02-27,21556.509765625,67700000,21385.16015625,-171.349609375,0
2019-02-28,21385.16015625,71500000,21602.689453125,217.529296875,1
2019-03-01,21602.689453125,62600000,21822.0390625,219.349609375,1
2019-03-04,21822.0390625,59100000,21726.279296875,-95.759765625,0
2019-03-05,21726.279296875,59200000,21596.810546875,-129.46875,0
2019-03-06,21596.810546875,57100000,21456.009765625,-140.80078125,0
2019-03-07,21456.009765625,75200000,21025.560546875,-430.44921875,0
2019-03-08,21025.560546875,99800000,21125.08984375,99.529296875,1
2019-03-11,21125.08984375,55600000,21503.689453125,378.599609375,1
2019-03-12,21503.689453125,67800000,21290.240234375,-213.44921875,0
2019-03-13,21290.240234375,66200000,21287.01953125,-3.220703125,0
2019-03-14,21287.01953125,64100000,21450.849609375,163.830078125,1
2019-03-15,21450.849609375,83200000,21584.5,133.650390625,1
2019-03-18,21584.5,55200000,21566.849609375,-17.650390625,0
2019-03-19,21566.849609375,59900000,21608.919921875,42.0703125,1
2019-03-20,21608.919921875,65300000,21627.33984375,18.419921875,1
2019-03-22,21627.33984375,78900000,20977.109375,-650.23046875,0
2019-03-25,20977.109375,77700000,21428.390625,451.28125,1
2019-03-26,21428.390625,101300000,21378.73046875,-49.66015625,0
2019-03-27,21378.73046875,76000000,21033.759765625,-344.970703125,0
2019-03-28,21033.759765625,71100000,21205.810546875,172.05078125,1
2019-03-29,21205.810546875,61600000,21509.029296875,303.21875,1
2019-04-01,21509.029296875,77400000,21505.310546875,-3.71875,0
2019-04-02,21505.310546875,71000000,21713.2109375,207.900390625,1
2019-04-03,21713.2109375,68500000,21724.94921875,11.73828125,1
2019-04-04,21724.94921875,57900000,21807.5,82.55078125,1
2019-04-05,21807.5,58500000,21761.650390625,-45.849609375,0
2019-04-08,21761.650390625,54600000,21802.58984375,40.939453125,1
2019-04-09,21802.58984375,54300000,21687.5703125,-115.01953125,0
2019-04-10,21687.5703125,58700000,21711.380859375,23.810546875,1
2019-04-11,21711.380859375,61200000,21870.560546875,159.1796875,1
2019-04-12,21870.560546875,61600000,22169.109375,298.548828125,1
2019-04-15,22169.109375,66100000,22221.66015625,52.55078125,1
2019-04-16,22221.66015625,57300000,22277.970703125,56.310546875,1
2019-04-17,22277.970703125,75400000,22090.119140625,-187.8515625,0
2019-04-18,22090.119140625,67300000,22200.560546875,110.44140625,1
2019-04-19,22200.560546875,0,22217.900390625,17.33984375,1
2019-04-22,22217.900390625,42900000,22259.740234375,41.83984375,1
2019-04-23,22259.740234375,52000000,22200.0,-59.740234375,0
2019-04-24,22200.0,67900000,22307.580078125,107.580078125,1
2019-04-25,22307.580078125,63300000,22258.73046875,-48.849609375,0
2019-04-26,22258.73046875,71900000,21923.720703125,-335.009765625,0
2019-05-07,21923.720703125,90700000,21602.58984375,-321.130859375,0
2019-05-08,21602.58984375,85700000,21402.130859375,-200.458984375,0
2019-05-09,21402.130859375,96900000,21344.919921875,-57.2109375,0
2019-05-10,21344.919921875,98500000,21191.279296875,-153.640625,0
2019-05-13,21191.279296875,74500000,21067.23046875,-124.048828125,0
2019-05-14,21067.23046875,90200000,21188.560546875,121.330078125,1
2019-05-15,21188.560546875,84100000,21062.98046875,-125.580078125,0
2019-05-16,21062.98046875,82500000,21250.08984375,187.109375,1
2019-05-17,21250.08984375,75800000,21301.73046875,51.640625,1
2019-05-20,21301.73046875,65100000,21272.44921875,-29.28125,0
2019-05-21,21272.44921875,70100000,21283.369140625,10.919921875,1
2019-05-22,21283.369140625,64500000,21151.140625,-132.228515625,0
2019-05-23,21151.140625,63900000,21117.220703125,-33.919921875,0
2019-05-24,21117.220703125,67700000,21182.580078125,65.359375,1
2019-05-27,21182.580078125,41600000,21260.140625,77.560546875,1
2019-05-28,21260.140625,98500000,21003.369140625,-256.771484375,0
2019-05-29,21003.369140625,70000000,20942.529296875,-60.83984375,0
2019-05-30,20942.529296875,58700000,20601.189453125,-341.33984375,0
2019-05-31,20601.189453125,79100000,20410.880859375,-190.30859375,0
2019-06-03,20410.880859375,67400000,20408.5390625,-2.341796875,0
2019-06-04,20408.5390625,69200000,20776.099609375,367.560546875,1
2019-06-05,20776.099609375,72300000,20774.0390625,-2.060546875,0
2019-06-06,20774.0390625,59600000,20884.7109375,110.671875,1
2019-06-07,20884.7109375,50700000,21134.419921875,249.708984375,1
2019-06-10,21134.419921875,58200000,21204.279296875,69.859375,1
